Raw,Filtered
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
189.00,19.09
166.00,96.01
197.00,300.81
191.00,769.70
204.00,1798.40
170.00,4003.92
184.00,8695.82
179.00,18645.13
202.00,39720.41
193.00,84336.49
214.00,178765.11
213.00,378595.31
216.00,801453.44
208.00,1696232.25
230.00,3589588.50
222.00,7595920.00
227.00,16073276.00
229.00,34011256.00
254.00,71967784.00
227.00,152283264.00
241.00,322229696.00
241.00,681833920.00
233.00,1442751360.00
212.00,3052841984.00
231.00,6459770368.00
229.00,13668782080.00
216.00,28922947584.00
189.00,61200539648.00
201.00,129499471872.00
178.00,274019024896.00
205.00,579820322816.00
167.00,1226891591680.00
200.00,2596085170176.00
194.00,5493278900224.00
218.00,11623699841024.00
201.00,24595583205376.00
226.00,52043901304832.00
202.00,110124152651776.00
217.00,233021118611456.00
201.00,493069359120384.00
216.00,1043327751290880.00
193.00,2207666608799744.00
221.00,4671391114723328.00
208.00,9884596648804352.00
220.00,20915666097799168.00
203.00,44257249983463424.00
244.00,93647707440152576.00
202.00,198157215373197312.00
243.00,419297865899180030.00
226.00,887228230606520320.00
234.00,1877362228357758980.00
203.00,3972471739480277000.00
224.00,8405692727068459000.00
189.00,17786326812532408000.00
222.00,37635614515702790000.00
209.00,79636413338978620000.00
230.00,168509515999647630000.00
209.00,356563704404036800000.00
228.00,754483753079984400000.00
210.00,1596476809781916500000.00
237.00,3378122214467914700000.00
224.00,7148058159467016000000.00
246.00,15125188477936294000000.00
227.00,32004682133120727000000.00
238.00,67721451755501960000000.00
223.00,143297613606702290000000.00
235.00,303215689580621350000000.00
221.00,641600096737770000000000.00
245.00,1357616664911893500000000.00
223.00,2872697043079981000000000.00
236.00,6078586095148331000000000.00
217.00,12862200984186319000000000.00
239.00,27216233972630704000000000.00
212.00,57589162413188940000000000.00
227.00,121857844738607920000000000.00
208.00,257849455659283580000000000.00
231.00,545605768935045060000000000.00
196.00,1154493978858666300000000000.00
216.00,2442892872948390200000000000.00
202.00,5169126554277338000000000000.00
238.00,10937797673670083000000000000.00
226.00,23144223685214474000000000000.00
244.00,48972848263417300000000000000.00
225.00,103625843935026900000000000000.00
238.00,219270809479196500000000000000.00
209.00,463973942541353400000000000000.00
249.00,981762235690623700000000000000.00
217.00,2077394856603751200000000000000.00
238.00,4395737696000345000000000000000.00
220.00,9301318095758407000000000000000.00
242.00,19681456205498697000000000000000.00
230.00,41645681096994550000000000000000.00
243.00,88121668827588860000000000000000.00
218.00,186464176818593200000000000000000.00
240.00,394555552979764300000000000000000.00
232.00,834873880649286300000000000000000.00
247.00,1766581288081534000000000000000000.00
227.00,3738060531250397700000000000000000.00
238.00,7909682945549655000000000000000000.00
236.00,16736776019532841000000000000000000.00
231.00,35414775718189400000000000000000000.00
220.00,74937160280731620000000000000000000.00
234.00,158565956998407790000000000000000000.00
218.00,335523305817576800000000000000000000.00
230.00,709962534324210000000000000000000000.00
231.00,1502270542444970700000000000000000000.00
236.00,3178782829017812000000000000000000000.00
228.00,6726259299810804000000000000000000000.00
224.00,14232668808520068000000000000000000000.00
200.00,30116122934681344000000000000000000000.00
205.00,∞
211.00,∞
198.00,∞
193.00,∞
202.00,∞
208.00,∞
187.00,∞
200.00,∞
201.00,∞
209.00,∞
201.00,∞
209.00,∞
201.00,∞
204.00,∞
191.00,∞
205.00,∞
199.00,∞
213.00,∞
213.00,∞
214.00,∞
206.00,∞
209.00,∞
196.00,∞
200.00,∞
196.00,∞
199.00,∞
188.00,∞
192.00,∞
188.00,∞
202.00,∞
199.00,∞
200.00,∞
194.00,∞
208.00,∞
191.00,∞
190.00,∞
195.00,∞
201.00,∞
193.00,∞
215.00,∞
213.00,∞
251.00,∞
240.00,∞
233.00,∞
227.00,∞
244.00,∞
231.00,∞
255.00,∞
239.00,∞
257.00,∞
242.00,∞
273.00,∞
256.00,∞
249.00,∞
233.00,∞
237.00,∞
212.00,∞
230.00,∞
207.00,∞
226.00,∞
205.00,∞
211.00,∞
184.00,∞
210.00,∞
197.00,∞
214.00,∞
194.00,∞
203.00,∞
180.00,∞
191.00,∞
184.00,∞
191.00,∞
166.00,∞
201.00,∞
179.00,∞
195.00,∞
190.00,∞
212.00,∞
185.00,∞
213.00,∞
191.00,∞
202.00,∞
184.00,∞
216.00,∞
174.00,∞
206.00,∞
201.00,∞
219.00,∞
198.00,∞
217.00,∞
197.00,∞
215.00,∞
189.00,∞
216.00,∞
191.00,∞
217.00,∞
192.00,∞
221.00,∞
206.00,∞
243.00,∞
227.00,∞
246.00,∞
218.00,∞
236.00,∞
209.00,∞
236.00,∞
214.00,∞
232.00,∞
209.00,∞
237.00,∞
230.00,∞
243.00,∞
230.00,∞
232.00,∞
212.00,∞
236.00,∞
229.00,∞
258.00,∞
232.00,∞
249.00,∞
223.00,∞
232.00,∞
221.00,∞
242.00,∞
221.00,∞
240.00,∞
236.00,∞
239.00,∞
219.00,∞
233.00,∞
215.00,∞
229.00,∞
218.00,∞
230.00,∞
226.00,∞
251.00,∞
231.00,∞
241.00,∞
231.00,∞
261.00,∞
223.00,∞
239.00,∞
233.00,∞
243.00,∞
233.00,∞
234.00,∞
219.00,∞
238.00,∞
230.00,∞
243.00,∞
220.00,∞
247.00,∞
236.00,∞
252.00,∞
239.00,∞
248.00,∞
229.00,∞
247.00,∞
230.00,∞
248.00,∞
239.00,∞
242.00,∞
217.00,∞
234.00,∞
216.00,∞
228.00,∞
215.00,∞
236.00,∞
229.00,∞
233.00,∞
222.00,∞
234.00,∞
228.00,∞
236.00,∞
219.00,∞
232.00,∞
224.00,∞
245.00,∞
229.00,∞
257.00,∞
232.00,∞
256.00,∞
229.00,∞
244.00,∞
233.00,∞
249.00,∞
218.00,∞
241.00,∞
219.00,∞
232.00,∞
203.00,∞
213.00,∞
193.00,∞
215.00,∞
218.00,∞
228.00,∞
207.00,∞
213.00,∞
189.00,∞
219.00,∞
216.00,∞
224.00,∞
218.00,∞
243.00,∞
220.00,∞
214.00,∞
217.00,∞
222.00,∞
206.00,∞
201.00,∞
204.00,∞
209.00,∞
207.00,∞
218.00,∞
216.00,∞
222.00,∞
222.00,∞
224.00,∞
217.00,∞
213.00,∞
206.00,∞
218.00,∞
223.00,∞
225.00,∞
226.00,∞
227.00,∞
230.00,∞
223.00,∞
206.00,∞
213.00,∞
223.00,∞
223.00,∞
208.00,∞
214.00,∞
207.00,∞
223.00,∞
232.00,∞
225.00,∞
226.00,∞
227.00,∞
223.00,∞
219.00,∞
219.00,∞
214.00,∞
229.00,∞
207.00,∞
208.00,∞
199.00,∞
208.00,∞
193.00,∞
215.00,∞
206.00,∞
207.00,∞
200.00,∞
186.00,∞
184.00,∞
213.00,∞
199.00,∞
205.00,∞
203.00,∞
210.00,∞
192.00,∞
214.00,∞
192.00,∞
219.00,∞
214.00,∞
222.00,∞
198.00,∞
212.00,∞
182.00,∞
202.00,∞
180.00,∞
208.00,∞
186.00,∞
231.00,∞
220.00,∞
223.00,∞
200.00,∞
216.00,∞
197.00,∞
213.00,∞
200.00,∞
216.00,∞
211.00,∞
240.00,∞
231.00,∞
243.00,∞
218.00,∞
235.00,∞
212.00,∞
239.00,∞
222.00,∞
243.00,∞
214.00,∞
236.00,∞
205.00,∞
226.00,∞
196.00,∞
216.00,∞
204.00,∞
232.00,∞
211.00,∞
240.00,∞
216.00,∞
236.00,∞
225.00,∞
262.00,∞
210.00,∞
229.00,∞
214.00,∞
234.00,∞
212.00,∞
243.00,∞
228.00,∞
230.00,∞
224.00,∞
241.00,∞
218.00,∞
236.00,∞
222.00,∞
223.00,∞
203.00,∞
223.00,∞
203.00,∞
220.00,∞
196.00,∞
231.00,∞
219.00,∞
245.00,∞
220.00,∞
233.00,∞
206.00,∞
225.00,∞
211.00,∞
239.00,∞
213.00,∞
244.00,∞
250.00,∞
263.00,∞
220.00,∞
262.00,∞
233.00,∞
259.00,∞
233.00,∞
237.00,∞
220.00,∞
243.00,∞
208.00,∞
234.00,∞
216.00,∞
234.00,∞
229.00,∞
240.00,∞
234.00,∞
258.00,∞
243.00,∞
246.00,∞
221.00,∞
238.00,∞
228.00,∞
246.00,∞
224.00,∞
237.00,∞
220.00,∞
240.00,∞
223.00,∞
223.00,∞
264.00,∞
218.00,∞
223.00,∞
195.00,∞
219.00,∞
194.00,∞
227.00,∞
208.00,∞
254.00,∞
209.00,∞
217.00,∞
224.00,∞
236.00,∞
211.00,∞
260.00,∞
213.00,∞
225.00,∞
194.00,∞
218.00,∞
202.00,∞
225.00,∞
208.00,∞
235.00,∞
223.00,∞
231.00,∞
223.00,∞
228.00,∞
195.00,∞
211.00,∞
184.00,∞
213.00,∞
210.00,∞
234.00,∞
205.00,∞
241.00,∞
217.00,∞
244.00,∞
218.00,∞
250.00,∞
218.00,∞
233.00,∞
207.00,∞
244.00,∞
218.00,∞
226.00,∞
214.00,∞
239.00,∞
225.00,∞
253.00,∞
242.00,∞
258.00,∞
239.00,∞
257.00,∞
224.00,∞
222.00,∞
204.00,∞
213.00,∞
196.00,∞
236.00,∞
241.00,∞
260.00,∞
247.00,∞
242.00,∞
222.00,∞
244.00,∞
215.00,∞
192.00,∞
199.00,∞
202.00,∞
191.00,∞
218.00,∞
208.00,∞
198.00,∞
190.00,∞
206.00,∞
186.00,∞
191.00,∞
192.00,∞
211.00,∞
211.00,∞
221.00,∞
238.00,∞
249.00,∞
262.00,∞
271.00,∞
261.00,∞
262.00,∞
267.00,∞
263.00,∞
260.00,∞
249.00,∞
241.00,∞
253.00,∞
254.00,∞
247.00,∞
252.00,∞
237.00,∞
221.00,∞
219.00,∞
241.00,∞
217.00,∞
232.00,∞
201.00,∞
204.00,∞
194.00,∞
214.00,∞
206.00,∞
226.00,∞
206.00,∞
229.00,∞
222.00,∞
223.00,∞
229.00,∞
239.00,∞
219.00,∞
222.00,∞
223.00,∞
238.00,∞
223.00,∞
221.00,∞
211.00,∞
237.00,∞
204.00,∞
220.00,∞
216.00,∞
215.00,∞
201.00,∞
227.00,∞
211.00,∞
228.00,∞
216.00,∞
231.00,∞
213.00,∞
228.00,∞
198.00,∞
245.00,∞
212.00,∞
220.00,∞
219.00,∞
239.00,∞
224.00,∞
233.00,∞
204.00,∞
222.00,∞
205.00,∞
240.00,∞
235.00,∞
254.00,∞
220.00,∞
247.00,∞
220.00,∞
232.00,∞
209.00,∞
239.00,∞
205.00,∞
231.00,∞
228.00,∞
235.00,∞
216.00,∞
236.00,∞
219.00,∞
247.00,∞
219.00,∞
235.00,∞
211.00,∞
236.00,∞
219.00,∞
246.00,∞
222.00,∞
234.00,∞
220.00,∞
243.00,∞
212.00,∞
246.00,∞
226.00,∞
244.00,∞
217.00,∞
227.00,∞
197.00,∞
219.00,∞
